event_date,ticker,price_move_1pct,price_move_5pct,shift_1pct_up,shift_1pct_down,shift_5pct_up,shift_5pct_down,shift_categories,previous_session_date,cutoff_utc,cutoff_new_york,interval_end_utc,timing_assumption,provisional_cutoff,article_id,queried_tickers,companies_discussed,headline,summary,source,url,published_at_utc,retrieved_at_utc,relevance_type,event_category,relevance_reason,excluded,exclusion_reason,duplicate_group_id,duplicate_group_size,duplicate_of_article_id,event_representative,exact_duplicate_group_id,raw_observation_count,finnhub_related,finnhub_category,image_url,normalized_url,matched_relevance_terms,article_match_key,publication_timestamp_utc,publication_timestamp_new_york,raw_content_variant_count,possible_revision_or_identity_conflict,known_revision_timestamp_present,missing_article_id,missing_headline,missing_source,missing_url,hours_before_cutoff,lookback_bucket,in_24h,in_72h,in_7d,historical_availability_uncertain,availability_note,known_post_cutoff_revision
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139183636,MSFT|NVDA,MSFT|NVDA,"AI Stocks Hit Reset. Will Nvidia, Snowflake, CoreWeave, Salesforce Earnings Decide What's Next?","AI stocks have been volatile in 2026. Earnings reports this week from Nvidia, CoreWeave, Snowflake and Salesforce could decide what's next.",Yahoo,https://finnhub.io/api/news?id=eefb1487b74806263010e340956fb0a433440bdb27c04f79f9115f0667406485,2026-02-23T12:59:13Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_fcdf81dd1da966f3,1,,true,exact_a9a388ca5e7065f4,2,MSFT|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=eefb1487b74806263010e340956fb0a433440bdb27c04f79f9115f0667406485,Nvidia,e43c20be142fe6f8ea8859a6,2026-02-23T12:59:13+00:00,2026-02-23T07:59:13-05:00,1,0,0,0,0,0,0,56.01305555555555,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139183635,NVDA,NVDA,Recursion To Be Featured in HighRes’ Lightning Talk at NVIDIA GTC,"Salt Lake City, Feb. 23, 2026 (GLOBE NEWSWIRE) -- Recursion (Nasdaq: RXRX), a leading clinical stage TechBio company decoding biology to radically improve lives, announced today it will be featured in HighRes’ Lightning Talk at the NVIDIA GTC AI Conference & Expo happening March 16-19 in San Jose. Moderated by Stacie Calad-Thomson, Business Development Lead for Healthcare and Life Sciences at NVIDIA, the talk, “AI Agents, Robotics, and Digital Twins: The Full Stack of Self-Driving Labs and Bioma",Yahoo,https://finnhub.io/api/news?id=2bbe91d64b09d2dd65047aea01056fb8e5c514818a9b51c041abdd62de92ece5,2026-02-23T13:00:00Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_6baa4dfaab0233fd,1,,true,exact_b985efce67b9994e,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=2bbe91d64b09d2dd65047aea01056fb8e5c514818a9b51c041abdd62de92ece5,Nvidia,350da6bc1a7bbf8683776a6f,2026-02-23T13:00:00+00:00,2026-02-23T08:00:00-05:00,1,0,0,0,0,0,0,56.0,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139186862,NVDA,NVDA,Nvidia: You Haven't Seen Peak AI Yet,,SeekingAlpha,https://finnhub.io/api/news?id=386e3f4289dfaa0f03bbdd0d5fc2a14d759c80b3c76e6bdfa6f3b22b2290b412,2026-02-23T13:17:05Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_c8f05b51bd0aad48,1,,true,exact_2e1997e74962a8d3,1,NVDA,company,,https://finnhub.io/api/news?id=386e3f4289dfaa0f03bbdd0d5fc2a14d759c80b3c76e6bdfa6f3b22b2290b412,Nvidia,0cd667c2bd4d3ec74bee381e,2026-02-23T13:17:05+00:00,2026-02-23T08:17:05-05:00,1,0,0,0,0,0,0,55.71527777777778,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139183632,NVDA,NVDA,"Earnings live: Domino's stock rises, Dominion Energy stock slips as investors await crucial update from Nvidia","The S&P 500 was on track for double-digit earnings growth, with more than half of companies having reported Q4 results so far.",Yahoo,https://finnhub.io/api/news?id=302de466306f81e32d77e8d1f49a11731f05d6904bfa162f68c5ef2d1097436f,2026-02-23T13:24:17Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap;past_price_movement_without_new_information,event_6669cb74c7b05ec7,1,,true,exact_44f8ba5c54e6a1a2,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=302de466306f81e32d77e8d1f49a11731f05d6904bfa162f68c5ef2d1097436f,Nvidia,02a4cc68803c694dc93c0a90,2026-02-23T13:24:17+00:00,2026-02-23T08:24:17-05:00,1,0,0,0,0,0,0,55.59527777777778,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139195039,NVDA,NVDA,Nvidia Q4 Earnings Preview: 5 Things To Watch — 'The Bar Keeps Getting Higher',Nvidia reports Q4 earnings on Wednesday. A market expert shares five key things to watch ahead of the financial results.,Benzinga,https://finnhub.io/api/news?id=466bef460811e95b6caca6054a62155af52e9d23c47e23f4667e36b2b5e40840,2026-02-23T13:38:00Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_3310235f2be0bb5b,1,,true,exact_d774d978758a99d4,1,NVDA,company,https://cdn.benzinga.com/files/images/story/2026/02/23/Nvidia-Unveils-Vera-Rubin.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=466bef460811e95b6caca6054a62155af52e9d23c47e23f4667e36b2b5e40840,Nvidia,7c992b8ec8808493ed4382bd,2026-02-23T13:38:00+00:00,2026-02-23T08:38:00-05:00,1,0,0,0,0,0,0,55.36666666666667,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185075,NVDA,NVDA,How To Invest Newsletter: Nvidia Earnings And This Sneak Peek,"With Nvidia earnings on tap as the stock meanders, use Stock Checkup or explore the revamped MarketSurge to apply rules for how to invest.",Yahoo,https://finnhub.io/api/news?id=2f9489a034b6979daf8861a02cc3c01cbab6b1b004ce1c8d4323b089e74e977b,2026-02-23T13:54:19Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_c59b0c6b49bd905d,1,,true,exact_811ee84d0081af53,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=2f9489a034b6979daf8861a02cc3c01cbab6b1b004ce1c8d4323b089e74e977b,Nvidia,59c93f86738241f63a33362b,2026-02-23T13:54:19+00:00,2026-02-23T08:54:19-05:00,1,0,0,0,0,0,0,55.094722222222224,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185074,NVDA,NVDA,On-Premise Computer Rentals Now Self-Serve: Skorppio Launches Platform with NVIDIA Blackwell GPUs,"Skorppio, a new self-serve platform for on-premise high-performance computer rentals, launches today with a fleet of workload-qualified, enterprise-grade systems available for delivery nationwide. The platform serves AI startups, ML developers, VFX studios, simulation teams, and research organizations that need bare-metal compute on-premise, without ownership costs, cloud lock-in, or long-term contracts.",Yahoo,https://finnhub.io/api/news?id=b1cc2f69f0a84934866bf3903057146e59312c0d5080413937f216d2f2239d1a,2026-02-23T14:00:00Z,2026-09-14T15:32:41Z,direct,product_announcement,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the product_announcement context.,false,,event_0222e9e2c9d071b6,1,,true,exact_7a2059559ea89fa4,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=b1cc2f69f0a84934866bf3903057146e59312c0d5080413937f216d2f2239d1a,Nvidia|launches|blackwell,c5dce1fd0758d54371022ea4,2026-02-23T14:00:00+00:00,2026-02-23T09:00:00-05:00,1,0,0,0,0,0,0,55.0,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185072,NVDA,NVDA,Top Wide-Moat Stocks to Invest in for Long-term Growth,"LRCX, NVDA, ASML and MCO use strong moats to fend off rivals and deliver consistent returns amid market shifts.",Yahoo,https://finnhub.io/api/news?id=f3d42966e28abb981f5b684735a32bd275c24826404d655c6ebeb47d0739d28c,2026-02-23T14:06:00Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,summary_only_mention_without_material_nvidia_event,event_42d8f2405ed6d4ab,1,,true,exact_139fc87d91f8a085,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=f3d42966e28abb981f5b684735a32bd275c24826404d655c6ebeb47d0739d28c,NVDA,1496414503fd83b493fb7902,2026-02-23T14:06:00+00:00,2026-02-23T09:06:00-05:00,1,0,0,0,0,0,0,54.9,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185071,NVDA,NVDA,AI-Driven Datacenter Chip Demand to Drive NVIDIA's Q4 Earnings,"NVDA readies for Q4 results, with $65B revenues in sight, as booming AI datacenter chip demand fuels surging earnings expectations.",Yahoo,https://finnhub.io/api/news?id=033912c968d3bd13fb6790a62a98201b8159d981ec567e8da060707162798d94,2026-02-23T14:18:00Z,2026-09-14T15:32:41Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,true,earnings_report_preview_or_recap,event_5f3fcad0960e99bd,1,,true,exact_7af44ec03f86c6f6,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=033912c968d3bd13fb6790a62a98201b8159d981ec567e8da060707162798d94,Nvidia|NVDA|datacenter,1963b9c7c0d5b70bdb1ebd9b,2026-02-23T14:18:00+00:00,2026-02-23T09:18:00-05:00,1,0,0,0,0,0,0,54.7,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185069,NVDA,NVDA,Nvidia stock hits this bizarre valuation level,Nvidia's stock continues to cheapen up.,Yahoo,https://finnhub.io/api/news?id=5107a264e37182a707028c454b1f87f46b622b3eaab9e9282c36bd34d83c48b8,2026-02-23T14:21:07Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,generic_recommendation_or_listicle,event_112fa4983517660f,1,,true,exact_423fc10ade024927,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=5107a264e37182a707028c454b1f87f46b622b3eaab9e9282c36bd34d83c48b8,Nvidia,e888195df907737ed060b1b2,2026-02-23T14:21:07+00:00,2026-02-23T09:21:07-05:00,1,0,0,0,0,0,0,54.64805555555556,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139187042,NVDA,NVDA,Nvidia Doesn't Need To Pay For Its Chips Due To Pricing Power,,SeekingAlpha,https://finnhub.io/api/news?id=330b3180e9af2bde7bdf8e636cc420cedaf76aa64cbc354e770563ef5c7cf62b,2026-02-23T14:21:13Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_e6b648d5b4fc3478,1,,true,exact_0d1cc0342cc67453,1,NVDA,company,,https://finnhub.io/api/news?id=330b3180e9af2bde7bdf8e636cc420cedaf76aa64cbc354e770563ef5c7cf62b,Nvidia,67c3cec751b2bc289385e35b,2026-02-23T14:21:13+00:00,2026-02-23T09:21:13-05:00,1,0,0,0,0,0,0,54.646388888888886,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185068,GOOGL|NVDA,GOOGL|NVDA,"Alphabet, Nvidia upgraded: Wall Street's top analyst calls","Alphabet, Nvidia upgraded: Wall Street's top analyst calls",Yahoo,https://finnhub.io/api/news?id=58abd29852f1d0017343572242e72cb9542b03aa309715e386a1f6f5a8fc72bc,2026-02-23T14:32:59Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_e0fad9c6194449ef,1,,true,exact_624f82c8c832877f,2,GOOGL|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=58abd29852f1d0017343572242e72cb9542b03aa309715e386a1f6f5a8fc72bc,Nvidia,cb6101774774852cbf37572c,2026-02-23T14:32:59+00:00,2026-02-23T09:32:59-05:00,1,0,0,0,0,0,0,54.45027777777778,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139186301,AMZN|GOOGL|MSFT,AMZN|GOOGL|MSFT|NVDA,"Amazon, Alphabet, Microsoft and Nvidia are part of Zacks Earnings Preview","Nvidia's Q4 looms as AI capex fears swirl around Mag 7, but explosive revenue growth keeps NVDA at the center of earnings season.",Yahoo,https://finnhub.io/api/news?id=8bdd8ea1534c544bd887f75ac0eed7a07204ecfd79f5aa86ccb0b4110cb9c074,2026-02-23T14:38:00Z,2026-09-14T15:37:27Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,true,earnings_report_preview_or_recap,event_7907b46aea1b0836,1,,true,exact_7bd05113457d1236,3,AMZN|GOOGL|MSFT,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=8bdd8ea1534c544bd887f75ac0eed7a07204ecfd79f5aa86ccb0b4110cb9c074,Nvidia|NVDA|capex,69a47cdbf94f3e9983031361,2026-02-23T14:38:00+00:00,2026-02-23T09:38:00-05:00,1,0,0,0,0,0,0,54.36666666666667,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139186353,META,META|NVDA,Zacks Investment Ideas feature highlights: NVIDIA and Meta Platforms,NVIDIA teams up with Meta Platforms to deploy millions of AI chips as NVDA heads into earnings with 70% profit growth in sight.,Yahoo,https://finnhub.io/api/news?id=944234a1175fd4f73900c148155cbf44649c15d953770d324a8c2ae516953019,2026-02-23T14:50:00Z,2026-09-14T15:43:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,generic_recommendation_or_listicle,event_18594a395dfa4d53,1,,true,exact_a6c85ba2203d7ada,1,META,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=944234a1175fd4f73900c148155cbf44649c15d953770d324a8c2ae516953019,Nvidia|NVDA,eb59e9ff43dde179b31ef625,2026-02-23T14:50:00+00:00,2026-02-23T09:50:00-05:00,1,0,0,0,0,0,0,54.166666666666664,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139186300,MSFT,MSFT|NVDA,"Should Investors Bet, Hold, or Offload CRWV Stock Before Q4 Earnings?","CoreWeave's AI cloud surge, $36 billion deals and NVIDIA backing lift backlog, but shell delays cloud near-term margins.",Yahoo,https://finnhub.io/api/news?id=64e0bd67aaec5df3791b1a799c4417b1316d176ee32bbf88a3d328eccf5598be,2026-02-23T14:51:00Z,2026-09-14T15:37:27Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap;summary_only_mention_without_material_nvidia_event,event_2dac805893373e27,1,,true,exact_9712a68b5941b38d,1,MSFT,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=64e0bd67aaec5df3791b1a799c4417b1316d176ee32bbf88a3d328eccf5598be,Nvidia,23cd3f4cfcf0b2eb11a0f450,2026-02-23T14:51:00+00:00,2026-02-23T09:51:00-05:00,1,0,0,0,0,0,0,54.15,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185067,AMD|NVDA,AMD|AVGO|NVDA,Nvidia Stock Is Rising Ahead of Earnings. Why the Move Means Less Than You Think.,"Nvidia stock was rising ahead of the open Monday as it appeared set to shrug off pressure across the tech sector.  Nvidia  shares were up 1.3% at $192.32 in early trading Monday.  Among other chip makers,  Advanced Micro Devices  was down 1.9%, while  Broadcom  were down 1.1% and 0.8% in premarket trading, respectively.",Yahoo,https://finnhub.io/api/news?id=9f250f2a088f962ad8fe61cdf3e73934113e4d2ce02c917f7a055db4afe0842c,2026-02-23T14:54:00Z,2026-09-14T15:30:03Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_3f5c1c8b3a1afa75,2,,true,exact_a7eeb586ea7ca983,2,AMD|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=9f250f2a088f962ad8fe61cdf3e73934113e4d2ce02c917f7a055db4afe0842c,Nvidia,b71cb827cb997f1bde06d689,2026-02-23T14:54:00+00:00,2026-02-23T09:54:00-05:00,1,0,0,0,0,0,0,54.1,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185066,NVDA,NVDA,Akash Systems Delivers World's First Diamond Cooled NVIDIA GPU Servers to NxtGen AI Pvt Ltd,"Akash Systems, Inc., a pioneer in Diamond Cooling® technology, today announced it has delivered the world's first Diamond Cooled GPUs to NxtGen AI PVT Ltd., India's largest sovereign cloud provider. NxtGen has received the world's most energy and capital efficient NVIDIA H200 GPU servers equipped with Akash's proprietary Diamond Cooling® technology. This innovation is projected to reduce data center energy consumption and increase FLOPs/Watt by up to 15 percent per server in high data center amb",Yahoo,https://finnhub.io/api/news?id=70e143fee2691f0a3e5c4b6073700b3839d44af8ef101e60e1ee7c0ba33ed4b6,2026-02-23T15:00:00Z,2026-09-14T15:32:41Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,false,,event_bf5ae1fa650842f6,1,,true,exact_048795f66f093871,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=70e143fee2691f0a3e5c4b6073700b3839d44af8ef101e60e1ee7c0ba33ed4b6,Nvidia|data center,3c36c27360d4c2ce210944d6,2026-02-23T15:00:00+00:00,2026-02-23T10:00:00-05:00,1,0,0,0,0,0,0,54.0,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139187503,AMZN|GOOGL|META|NVDA|TSM,AMZN|GOOGL|META|NVDA|TSM,Nvidia: Preparing For Blockbuster Earnings Amid ASIC Fears,"Nvidia Corporation is poised for blockbuster earnings, with a Buy rating and a $245 price target reiterated ahead of its report. Click to read why NVDA is a Buy.",SeekingAlpha,https://finnhub.io/api/news?id=41f8721bd40eb6180c0a0c36830101cfc353b033a9a7b2391aeba2579690c110,2026-02-23T15:03:09Z,2026-09-14T15:32:41Z,direct,competing_accelerators_custom_chips,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the competing_accelerators_custom_chips context.,true,earnings_report_preview_or_recap,event_be2e8f2e87362216,1,,true,exact_134925994a7e9963,5,AMZN|GOOGL|META|NVDA|TSM,company,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1141488976/image_1141488976.jpg?io=getty-c-w1536,https://finnhub.io/api/news?id=41f8721bd40eb6180c0a0c36830101cfc353b033a9a7b2391aeba2579690c110,Nvidia|NVDA|asic,e3ed2366aa7534b95e28deba,2026-02-23T15:03:09+00:00,2026-02-23T10:03:09-05:00,1,0,0,0,0,0,0,53.9475,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139195379,NVDA,NVDA,"DA Davidson Maintains Buy on NVIDIA, Maintains $250 Price Target",DA Davidson  analyst Gil Luria   maintains NVIDIA (NASDAQ:NVDA) with a Buy and maintains $250 price target.,Benzinga,https://finnhub.io/api/news?id=9a6059d430ca7eb0819176216a70f57a88b7db4943e7343fdeefde29b71b3b8e,2026-02-23T15:08:29Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,generic_recommendation_or_listicle,event_d1f87602c8c63bcb,1,,true,exact_eefd9f9d06d503a2,1,NVDA,company,,https://finnhub.io/api/news?id=9a6059d430ca7eb0819176216a70f57a88b7db4943e7343fdeefde29b71b3b8e,Nvidia|NVDA,90f9f4e3e63b03a67ff80051,2026-02-23T15:08:29+00:00,2026-02-23T10:08:29-05:00,1,0,0,0,0,0,0,53.85861111111111,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139185062,AMZN|GOOGL|META|NVDA,AMZN|GOOGL|META|NVDA,Nvidia heads into results week with the numbers almost certain to impress. The question is whether that still moves the stock,"Nvidia Corp (NASDAQ:NVDA, XETRA:NVD) reports fourth-quarter results on Tuesday after the US market closes, and Wedbush Securities has a pointed question heading into the numbers: When will investor sentiment actually shift? The US broker maintains its outperform rating and $230 price target,...",Yahoo,https://finnhub.io/api/news?id=5c453545c85779e0eefc6a9348fb10b666f3a046868c4c7407e0071038cf9ec6,2026-02-23T15:30:06Z,2026-09-14T15:32:41Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_3dc207dacf2d1425,1,,true,exact_34eaa55d0c51c62d,4,AMZN|GOOGL|META|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=5c453545c85779e0eefc6a9348fb10b666f3a046868c4c7407e0071038cf9ec6,Nvidia|NVDA,5989c0bb37b2d2e4d74530b6,2026-02-23T15:30:06+00:00,2026-02-23T10:30:06-05:00,1,0,0,0,0,0,0,53.498333333333335,more than 24–72 hours,0,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
